error_id,rule_id,status,domain,USUBJID,row_index,primitive,variables_modified,re_derived,failure_reason
INJ-SD1104-SE-001,SD1104,injected,SE,,,add_column,"{""SESTTPT"": {""original"": ""absent"", ""injected"": ""VISIT 1""}}",,
INJ-SD1104-SV-002,SD1104,injected,SV,,,add_column,"{""SVSTTPT"": {""original"": ""absent"", ""injected"": ""VISIT 1""}}",,
INJ-SD1104-CM-003,SD1104,injected,CM,,,add_column,"{""CMSTTPT"": {""original"": ""absent"", ""injected"": ""VISIT 1""}}",,
INJ-SD1104-EC-004,SD1104,injected,EC,,,add_column,"{""ECSTTPT"": {""original"": ""absent"", ""injected"": ""VISIT 1""}}",,
INJ-SD1104-EX-005,SD1104,injected,EX,,,add_column,"{""EXSTTPT"": {""original"": ""absent"", ""injected"": ""VISIT 1""}}",,
INJ-SD1104-SU-006,SD1104,injected,SU,,,add_column,"{""SUSTTPT"": {""original"": ""absent"", ""injected"": ""VISIT 1""}}",,
INJ-SD1104-AE-007,SD1104,injected,AE,,,add_column,"{""AESTTPT"": {""original"": ""absent"", ""injected"": ""VISIT 1""}}",,
INJ-SD1104-DS-008,SD1104,injected,DS,,,add_column,"{""DSSTTPT"": {""original"": ""absent"", ""injected"": ""VISIT 1""}}",,
INJ-SD1104-DV-009,SD1104,injected,DV,,,add_column,"{""DVSTTPT"": {""original"": ""absent"", ""injected"": ""VISIT 1""}}",,
INJ-SD1104-HO-010,SD1104,injected,HO,,,add_column,"{""HOSTTPT"": {""original"": ""absent"", ""injected"": ""VISIT 1""}}",,
INJ-SD1104-MH-011,SD1104,injected,MH,,,add_column,"{""MHSTTPT"": {""original"": ""absent"", ""injected"": ""VISIT 1""}}",,
INJ-SD1104-DA-012,SD1104,injected,DA,,,add_column,"{""DASTTPT"": {""original"": ""absent"", ""injected"": ""VISIT 1""}}",,
INJ-SD1104-IE-013,SD1104,injected,IE,,,add_column,"{""IESTTPT"": {""original"": ""absent"", ""injected"": ""VISIT 1""}}",,
INJ-SD1104-LB-014,SD1104,injected,LB,,,add_column,"{""LBSTTPT"": {""original"": ""absent"", ""injected"": ""VISIT 1""}}",,
INJ-SD1104-PE-015,SD1104,injected,PE,,,add_column,"{""PESTTPT"": {""original"": ""absent"", ""injected"": ""VISIT 1""}}",,
INJ-SD1104-SC-016,SD1104,injected,SC,,,add_column,"{""SCSTTPT"": {""original"": ""absent"", ""injected"": ""VISIT 1""}}",,
INJ-SD1104-SS-017,SD1104,injected,SS,,,add_column,"{""SSSTTPT"": {""original"": ""absent"", ""injected"": ""VISIT 1""}}",,
INJ-SD1104-VS-018,SD1104,injected,VS,,,add_column,"{""VSSTTPT"": {""original"": ""absent"", ""injected"": ""VISIT 1""}}",,
